Gene_Symbol	MCF10A	MDAMB231
ZSCAN29	8.396036445	8.09442453
TTBK2	7.36874032	6.97944652
CDAN1	6.867340625	6.553694343
ZFP90	8.65833133	7.539482833
CMTM4	9.735447375	8.861953248
FBXL16	9.253680923	6.05262654
ZNF597	6.487392523	5.88117065
ZNF785	6.302704305	5.119505015
ZNF688	6.278306393	5.79157653
MGAT5B	5.772167598	5.81680114
TOM1L2	9.270323683	9.041211968
TEPSIN	6.828650068	6.834842723
B3GNTL1	5.027503493	6.29197563
RTN4RL1	4.809241815	4.816132373
SLFN13	6.019528158	7.37874524
ARHGAP27P1	5.875037775	5.890616478
KIF18B	7.786937165	8.965423628
RUNDC1	8.330518445	8.090371778
EME1	5.56107093	6.411146995
TMEM199	7.877338113	8.003078733
DHRS13	4.901030743	6.137414428
KCTD11	8.794286078	7.48184797
LINC02210	7.300618515	7.240147585
TRIM16L	8.244606425	8.629333238
WIPF2	10.2078864	10.18710972
TMEM99	7.143429735	7.694976945
C18orf25	8.86885557	8.7540912
CCBE1	11.85176807	10.68252801
SLC25A52	4.44770258	4.7948813
ANKRD29	5.73903818	6.514535758
LINC00526	2.189212033	2.443022053
VSIG10L	4.935541115	4.501589613
SPACA6	5.38014204	5.151063678
ZNF480	8.86318326	8.989166553
ZNF417	7.354831135	7.223096968
ZNF548	7.445869558	6.72162028
PPM1N	3.39324948	3.01661896
ILF3-AS1	6.493196723	6.862982985
TPM3P9	5.878265273	6.659254538
ZNF524	6.49640118	6.518082693
ZNF784	6.058743888	5.836230785
ZNF563	3.970985348	4.34612441
SPC24	7.380416065	8.075111813
SIX5	8.19390891	8.157668098
ZNF420	6.33334495	6.293538183
ZNF565	5.27219585	4.877733655
ZNF583	6.091932745	6.208067205
FAM98C	6.230455205	6.23749558
DPY19L3	9.45027833	9.084557358
TICAM1	8.290518318	7.95808566
ZNF599	4.736845225	3.904248578
PROSER3	6.542786675	6.862253818
ZNF558	7.668482075	7.76240883
LINC00662	5.660277863	5.728335948
ZNF738	6.198379323	6.265331918
ZNF714	6.900355985	7.447141833
ZNF681	3.946815355	5.725555695
C19orf25	7.511633705	7.0473283
ATP8B3	6.496404048	6.370470083
DIRAS1	3.792560595	3.566174163
ZNF555	6.999385058	6.440271183
ZNF569	6.546233668	7.25480411
ZNF570	6.534000008	6.4834732
C1orf74	7.119379683	6.431808535
CREB3L4	6.557211555	6.20018146
BROX	10.7428653	9.961125415
LOC148413	6.842244215	6.828804115
C1orf52	7.86459675	8.106927423
PHF13	8.644170715	8.338153563
CIART	4.482047415	3.666779333
TMEM56	7.859468738	7.487724963
SLC35F3	5.17413639	5.840351915
B3GALNT2	10.18460905	10.00071608
SLC30A7	9.671642278	9.482506098
ZNF436-AS1	4.318501318	3.898885208
MOB3C	7.566782243	6.900970475
NBPF12	7.774846508	7.443167868
RC3H1	9.257035998	8.632812473
ZNF362	9.168491628	7.963720785
CNIH3	5.29587129	6.29559591
MANEAL	6.991004488	7.47827547
FAM78B	4.27578904	4.574159545
SHISA4	7.988388173	6.987935658
EXOC8	9.313725038	8.586358698
PDIK1L	6.50707561	6.955021238
CCDC24	4.09100984	3.95842848
RNF187	11.56121546	10.71781278
C20orf196	4.401571593	4.110888185
COMMD7	9.782032305	9.572688555
LSM14B	9.695271445	9.78230606
RIMBP3C	3.777246605	3.419080228
YDJC	7.51832812	8.092495078
HSCB	6.254387008	6.280045135
CCDC117	8.787582973	8.796648953
DUSP18	6.160358748	5.224434943
PRR34-AS1	5.233126225	5.298886888
CDPF1	6.085145123	5.729683815
TTL	10.20229778	10.5797889
CKAP2L	8.605480705	9.60979746
CBWD2	7.783533578	7.52344617
COPS9	8.302556353	8.160689808
COMMD1	7.641012508	7.643413865
PROM2	7.38330459	5.819993068
FBXO41	7.129367153	7.774034785
TTC30B	5.672911963	5.317922608
LINC00342	4.296802118	3.794139253
LOC150776	8.430299693	8.308573925
WTH3DI	7.745891753	7.503758293
FAM117B	6.795175255	6.269119763
PUS10	5.315340165	5.092152223
LINC01963	6.761415783	5.634623513
SEPT10	11.21248067	10.99045299
KANSL1L	7.08554098	6.46912993
ZNF385B	4.520125358	5.902438328
ERFE	4.887218223	6.73793598
ARL6IP6	8.697431608	8.946487653
METTL21A	6.724844125	6.82743986
CCNYL1	8.888294448	8.95712979
SGO2	8.181753365	9.014950815
FAHD2B	6.39245329	6.789334615
RMDN2	6.239193818	5.488870793
SLC16A14	4.02747294	3.478701515
WDSUB1	6.912920773	7.027802233
LBX2-AS1	3.539208863	4.532856515
GPR155	7.227026673	6.273754378
TTC14	8.271814035	7.307567418
DTX3L	9.162058768	9.396017378
SGO1	6.613604195	7.877023748
PPM1L	4.672491855	4.599851703
CCDC80	11.87728336	10.03933757
CCDC12	8.012106975	8.261256245
MB21D2	5.83082648	6.38587232
PPP4R2	10.13887399	10.14888501
XXYLT1	7.948541438	8.439858825
RNF38	9.58869653	9.13245455
GLIPR2	5.686116098	6.711486583
CMC1	7.216194675	7.712393038
CCDC50	11.32079562	11.18699497
SPICE1	6.493955895	6.46109269
CMTM8	7.193643123	5.831081075
NCBP2-AS2	6.552101133	6.932125483
CIDECP	5.73941313	6.146949115
ZNF827	8.603746458	7.86278911
SH3D19	11.01096775	10.28371806
NFXL1	8.295732468	8.3731216
NIPAL1	5.793735655	6.5424129
PAQR3	8.315094203	8.74098749
SCFD2	8.043245908	7.72328475
WWC2-AS2	3.161293435	2.618519785
ZNF595	7.909467108	7.146622133
LINC01085	6.597660503	5.660582628
FAM218A	5.352455433	4.90520674
THAP6	7.478197773	7.701844668
FAM53A	4.81424444	4.520698858
PPM1K	7.542432943	7.633754075
TRMT44	6.424789048	6.54521568
DAB2IP	8.781217105	8.891282285
SLC38A9	7.744893465	8.148113198
CREBRF	9.373654368	8.667698423
CEP120	9.300684635	9.199323748
TMEM167A	10.07387337	10.2813997
MBLAC2	7.848365615	8.089167623
TMEM161B	7.493537668	8.041844358
SRFBP1	7.909911315	8.433771675
ZMAT2	10.39026895	10.07417746
MARVELD2	5.513292628	5.826444863
C5orf38	8.040184245	5.870820673
IRX2	9.481388873	8.730435695
ARSK	7.61891953	7.80640868
LOC153684	4.097250733	3.823554705
CCDC112	7.492856893	7.765871333
PPP1R2P3	6.3527332	6.40968235
PRELID2	6.768602298	6.945704823
SH3RF2	6.560886368	7.154163663
RNF145	9.650545733	9.3890705
SNRNP48	8.614270478	8.47440866
CNKSR3	6.060570465	7.633531873
SLC2A12	4.883661788	4.790085325
MBOAT1	5.79919127	6.353663448
RNF217	9.177239238	8.424492338
CCDC167	6.543053328	7.361009213
BMT2	8.706684338	7.765431263
FMC1	5.562700068	6.19421597
AMOT	2.930794648	3.64081223
VKORC1L1	10.33433317	10.59151387
AMOTL1	10.34273895	10.04769208
KCTD7	7.355004745	7.06214333
ZNF425	5.90239547	5.531804453
LOC155060	5.233565888	4.254230568
ZNF746	8.45300854	8.39642627
ATP6V0E2	8.506433738	8.182013375
SBDSP1	9.396488865	9.391548355
VPS37D	4.38570703	3.99552105
NSUN5P1	6.530278535	6.577361035
RBM33	9.84684278	9.984448043
MGC27345	6.995220173	7.011660805
PRAG1	7.13852812	8.775209015
CDCA2	7.688030003	8.63857304
TMEM65	8.55525562	8.306566363
SDAD1P1	5.274720908	4.665683558
RDH10	6.465980818	6.75427558
ANKRD46	7.165790278	6.825531125
ESCO2	7.355891208	8.189009978
FBXO16	3.609694878	3.862459128
FAM84B	6.459419108	7.28973945
C8orf37	5.95653373	5.37870075
VPS13B	9.48587766	9.0595897
TDRP	7.33966622	7.152358705
ERICH1	7.697028455	7.429843445
FAM91A1	10.35403128	10.55246299
C8orf48	2.775209423	3.897257628
CAMSAP1	9.975534603	9.849023645
MAMDC4	3.948142218	4.16813569
TTLL11	6.053575028	6.402804078
RASEF	4.654114073	5.631967748
TTC39B	5.2846952	4.89689001
FAM201A	4.122609225	3.7321116
TRMT10B	5.26813623	5.651692658
FAM120AOS	8.656973653	8.733514628
KIAA2026	9.129691973	7.874300238
SPAAR	2.374756895	2.44088337
KIAA1958	6.422964005	7.018695273
TSTD2	8.444553545	8.630510833
ZNF782	5.820846128	5.634085023
PRUNE2	7.333751815	5.10570468
USP27X-AS1	2.879530835	2.874544783
ZXDB	8.393531603	8.22022544
MOSPD2	8.23144682	8.367381405
RIBC1	1.967001273	2.068297323
NKAPP1	3.804058955	3.936630908
CH17-340M24.3	3.47195633	3.363759645
CXorf38	8.591027865	9.15250398
FAM122B	7.984285463	8.652496035
FAM122C	4.473156705	4.672887843
USP54	7.28948826	7.842566568
SLC35G1	6.880151478	7.133681025
TMTC2	5.534162463	7.3105235
TMTC3	9.759858988	9.777694038
DENND5B	8.613863678	8.472506685
PPTC7	9.203728135	9.464638938
DGKH	7.635147663	7.257937588
CCDC122	5.714590553	6.33783306
GPR180	8.35015048	8.244528008
SYNE3	6.31935535	7.3296711
NOP9	9.0729105	8.510796063
EML5	3.978721453	3.738187795
DNAAF4	5.15168859	4.999955623
SPRED1	10.69357167	10.71583348
PGBD4	4.73812387	4.435586545
ADAL	7.05166227	6.95145068
ZFPM1	6.265446505	5.719168305
ITPRIPL2	10.38887565	10.3911397
ZFP1	8.164759023	7.65514978
SLFN5	10.64447651	9.125496573
NAGS	5.65671663	7.429785865
RETREG3	9.089514003	9.131654248
TMEM92	6.373212578	7.649281005
USP32P1	5.949041265	5.383371
ZNF519	4.850539668	4.803848115
C18orf54	7.680635125	7.855164993
ZNF836	7.019514128	6.30171157
ZNF600	6.78392999	6.942649378
ZNF320	7.585649428	8.135927495
ZNF497	3.17702036	3.332245328
ZNF550	7.202494023	6.375865293
ZNF296	5.324540638	6.070471315
DEDD2	8.595823975	8.319681113
ZNF846	4.313308283	3.633761065
ZNF579	7.52085531	7.286817655
ZNF791	8.198159173	7.996879815
ZNF564	6.528637993	6.14773899
ZNF709	5.571406603	5.354406098
ZNF433	4.526462243	4.741841588
ZNF567	7.112912863	7.050275875
ZNF383	6.291309458	5.93123237
EID2	7.39572873	7.481437703
ZNF780B	6.764542578	6.788500688
PRR22	4.223604003	4.670449275
ZNF100	7.216382143	7.52807429
DENND2C	5.697776258	5.331535255
DENND1B	8.387041283	7.502590493
TOR1AIP2	10.64291687	10.71188648
CITED4	8.07683329	5.750134605
SASS6	7.364834103	8.345561378
SDE2	9.25054382	9.040929153
CNST	9.072708655	8.71384555
PAQR7	7.916189068	8.0150423
APCDD1L	10.61021897	8.855817788
CCDC138	5.981827513	7.044996685
FAM171B	7.866490138	6.888432565
UBXN2A	8.760955025	8.660537453
GPR156	1.898652685	2.143427693
RNF168	8.763534068	8.92723827
PRICKLE2	9.547605068	9.02258299
SPATA5	7.01518897	7.796828328
BBS12	6.63305136	6.252100355
DCLK2	4.325256458	3.90080076
ADGRA3	9.321326508	9.26827141
MMAA	6.682225118	6.257664605
ZBTB49	5.624026215	5.296978248
TIGD2	7.45105395	7.685005493
RASSF6	2.222095108	2.239996353
SGMS2	10.55728308	10.51526034
MIER3	8.926496103	8.79894951
PAPD4	9.729270123	9.544739533
DCP2	8.130661408	8.428450918
LCA5	6.597642745	5.90630419
ZNF92	7.872998645	7.469227558
CDC14C	3.200741233	3.410360065
THAP5	9.00402609	9.046228603
CCDC71L	7.680847435	7.635878093
ZNF467	5.036902278	4.1143662
ZNF800	8.999294675	8.908173785
TMEM64	9.207922363	8.661554768
OLFML2A	8.315507278	8.715795055
QSOX2	8.800617108	9.98823971
GLIS3	6.558793145	7.239657013
ZNF169	4.117221095	3.815366705
SPIN3	7.146768805	7.062998138
TCEANC	4.682305815	4.360600483
FUT11	8.40586728	8.033795688
PWWP2B	6.511108603	7.520698038
SSBP4	8.158317003	8.551428393
ACTL10	3.026687583	2.453267875
DHX36	9.81467453	9.539604875
COMMD6	8.614571553	8.712570753
PSORS1C1	3.166957118	3.158486438
NUDT4P2	9.832031003	9.654658728
ADAMTS15	7.942799918	8.802894483
PPP1R18	11.2839259	11.48379607
ZNF525	6.990849343	6.81905956
ZNF431	7.610619643	7.351709028
ZNF721	8.490335435	8.388987908
ZNF384	9.68664386	9.27762845
ASXL1	11.18471134	11.18130507
DSTNP2	7.722057583	7.729208318
LOC171391	4.42508631	4.01029486
ZNF675	7.37618259	7.522788368
PDIA3P1	9.742514545	9.944931088
CLYBL	4.782446525	3.503909755
SPTSSA	10.46201612	10.19702218
POLR3H	9.037088828	9.016837753
ABHD3	6.536100095	7.17861025
PGAM5	8.500171945	9.398265108
HIGD2A	9.444997148	9.562502943
CYS1	2.335795538	2.541455008
AGO3	7.08656542	7.152032238
AGO4	8.17229133	7.51677531
SCAMP5	4.614863983	5.769573688
AAED1	7.52741986	8.06582651
ZNF367	7.97041603	8.927194058
PLPP4	8.344888863	7.755128728
METTL15	7.347349313	7.706251238
MPZL3	5.221187855	4.634213638
IMMP1L	5.44877986	5.521933528
RILPL2	7.969772445	8.243820255
AMN1	6.151675765	5.922844255
DTX3	5.74896756	5.958172868
ZFC3H1	9.833223223	9.645048788
PLBD2	10.07882683	10.12334806
EEF2KMT	6.670761025	7.275519075
DCP1B	7.30676042	6.87805765
ANO6	11.1358662	10.49166134
ARID2	9.27739887	8.89100571
PAOX	5.021962303	5.257316608
FAM24B	4.910841928	4.908695268
LINC00638	3.796997793	4.393682263
UBR1	9.356613395	9.022783475
SNAI3-AS1	3.81253386	3.26421355
FUK	5.256698203	4.324478185
MLKL	7.700120318	8.283378718
ZNF778	6.067099818	5.46240033
ACSF3	7.478511175	7.057802255
WDR90	6.854971063	6.752620055
NSMCE1	8.759681738	8.735151838
ZNF48	7.114142305	6.696537953
ZNF627	7.636151103	6.96464283
ZNF585A	7.125797393	7.409352125
GGN	4.296535635	3.494146403
CADM4	5.793171433	5.139163518
THAP8	5.562522425	5.837191195
U2AF1L4	5.73222779	5.853810555
ADM5	3.757764475	3.947943005
ALG14	6.91843363	7.073995223
FAM76A	6.968560475	6.87027182
TMEM201	7.784512488	8.311072905
FAAP20	7.931104518	7.730363008
CC2D1B	9.300973008	9.1540838
NBPF11	8.778074808	8.443287033
NUDT17	4.113121143	4.269604083
FLJ23867	7.120174125	7.696213528
TXLNA	10.76459965	10.71317263
PLD5	6.368102833	8.52641474
KRTCAP2	9.758427105	9.345234875
CRTC2	9.769732598	9.453556328
IBA57	7.754092165	6.744875188
RNF215	6.89447986	6.111476398
APOBEC3F	4.638844175	5.562806175
FOXD4L1	1.509328845	1.418409318
TET3	8.23121851	8.284553708
ANKRD23	3.39010155	3.1231624
APLF	6.556313758	6.76959617
PIKFYVE	9.599827808	9.416905173
TMEM17	3.99917758	3.734025103
SPRED2	10.22229354	10.21035407
C3orf67	4.56498174	4.581217455
KCTD6	7.28723212	7.297409225
ARL13B	8.213757668	8.53475797
DHFR2	7.158464618	6.51396077
RPL22L1	8.382005833	8.401403635
FBXO45	8.57872119	9.31091822
KLHDC8B	5.757139773	5.329861565
CEP112	6.02134585	6.25530429
TVP23C	7.51360033	7.75708334
CENPV	6.968375778	8.171423043
FLCN	7.840181248	8.729849203
PLD6	5.629873918	6.58683968
ARHGAP27	8.489575095	8.50787268
SLC16A13	5.291231818	6.065510075
CENPX	7.638719483	8.164351695
LRRC45	7.28815282	7.29961699
SLC39A11	7.074252853	6.910837278
AMZ2P1	6.633811805	5.90311398
TRIM65	8.072022703	8.441940258
RAB12	9.32949719	9.17518222
ZNF584	7.58267342	8.16408778
HACD2	11.03287234	10.15618033
STT3B	11.79183251	12.21718564
PDE12	9.22017618	9.835325533
DENND6A	9.205275578	9.220869608
C4orf46	8.481397098	8.953654783
TMEM154	7.934863405	7.599102023
SMIM14	9.27575487	8.099762783
TMEM192	9.131530655	9.284893293
RWDD4	8.695226118	8.870485485
PRIMPOL	7.016309558	6.74559025
TAPT1	8.265374785	8.332652503
TAPT1-AS1	3.471236415	3.814259395
SPATA24	4.537758068	4.257499693
DNAJC18	8.724357363	7.65257696
LOC202181	6.385464355	4.572753745
CCDC125	7.53944696	7.429745935
PAXIP1-AS1	5.532849155	6.17429735
TMEM184A	5.959235923	6.848223275
ADCK5	5.595013248	5.403032875
TSNARE1	6.865355218	6.364245828
TUBB	13.23367983	13.57749416
R3HCC1	8.168384625	8.041514553
TMEM268	6.715649005	7.201141065
C9orf72	7.056034893	7.20896419
NAIF1	6.725551633	6.594549395
FAM219A	8.258809588	8.12956059
CCDC107	7.658330798	7.731151845
ANKS6	8.475732853	8.786266283
LINC01560	5.481159245	5.11630018
SLC25A43	9.290285175	9.23042686
INTS6L	5.664887828	4.397362363
ZNF449	6.664009333	6.32136175
VMA21	9.975123778	10.28758418
RPSAP52	4.92574137	4.2132212
HIPK1	10.03616316	9.86475411
SLC44A5	6.547376903	4.763856528
LINC00116	6.55910851	7.042184658
C2orf69	8.173851395	8.73107459
C3orf58	8.714276638	7.745249218
SENP5	8.85530919	9.018406393
USF3	8.597153293	8.215593945
SLC36A1	8.338723493	8.141044425
PIP5K1P1	2.713950103	2.588448255
DHRSX	7.24392072	7.31784357
SAMD9L	7.838780008	7.66588934
USP12	9.23912883	9.347144068
MTIF3	8.828982948	8.56203752
MED19	7.785912698	7.823010138
ZCCHC24	10.24835266	9.721167525
UNC5B	9.572550825	6.408709383
STOX1	2.477957615	2.790918975
C10orf35	4.19325966	4.5399637
TYSND1	7.3863098	7.870882783
ZNF25	8.084079265	7.501786433
CCNY	10.77837807	10.49679402
RTKN2	6.244478953	5.451485915
C11orf45	5.041256425	4.248783665
HYLS1	7.301082083	8.466702063
TMEM218	7.455873403	7.465354833
SLC37A2	7.576072563	10.46818618
TBCEL	8.453160698	8.585541025
TMEM136	6.594591355	6.557392805
MRPL21	8.442290363	8.948421435
TPCN2	7.510295195	7.413346923
PATL1	10.41727815	11.09018835
CYB561A3	9.179588485	8.704884665
DDIAS	6.702616785	8.159354688
ORAOV1	7.289864218	7.66940749
LRTOMT	5.442399178	4.589693348
SKA1	7.071124803	8.022366995
OTUD1	7.03740645	7.207740628
OAF	8.14219152	9.186931653
CTAGE10P	1.14030292	1.174465383
RNF152	3.26227322	3.687898238
LOC220729	7.170934378	7.172183643
CBWD5	7.60734481	7.51921834
WAC-AS1	9.673312125	10.07609397
ZNF438	6.615611615	7.260474263
ZEB1-AS1	6.041693003	6.188844365
MARCH8	9.335743453	9.000723635
HNRNPA3	11.85306082	12.01312246
ZNF485	5.803921563	6.776743113
REEP3	11.61682546	11.28642982
JMJD1C	10.87647852	10.57139679
FAM171A1	8.446900383	9.356133075
NSUN6	6.779637473	7.589904335
ARL5B	8.463691685	8.948176415
HNRNPUL2	11.22681839	11.19577524
ALKBH3	8.062790315	8.213333815
EEF1AKMT1	6.570081643	5.745116308
SKA3	8.101636045	9.065258138
MICU2	9.553175308	9.659103623
SPATA13	6.691869483	7.46882238
CPNE2	8.790556155	8.19824733
AK9	6.06485385	5.618844355
NT5DC1	8.932070398	8.515789823
ZUFSP	7.095614048	6.985409703
TBC1D32	4.737571368	3.746183138
BEND6	7.170704308	5.930123598
ADGRF5	5.871427813	9.43338444
OARD1	8.063472305	8.865207033
TMEM217	3.932716533	3.581614445
C6orf89	10.52966118	10.51309541
SMIM29	8.180968418	8.548633825
LEMD2	9.193583743	9.61512532
ZBTB9	7.295192583	7.811439815
ZBTB12	5.74800945	6.117162268
C6orf136	7.012468475	7.919215688
KDM1B	8.04261889	8.758237183
RBM24	4.508450118	6.068580645
SMIM13	8.451095845	9.44929002
PXDC1	10.1844668	9.766826593
ZSCAN25	7.878773365	7.79713667
FAM200A	7.250145395	7.05932813
VWDE	6.815610773	5.433440318
TWISTNB	9.061620118	9.692558185
JAZF1	8.385291048	7.805524645
PPP1R35	7.052064668	7.327765438
BRAT1	8.527827308	8.610882338
SDK1	6.100706675	6.3876506
FOXK1	9.28940895	9.681652563
DAGLB	8.535996253	9.091361933
CCZ1B	9.371489368	9.453419553
TMED4	9.548633825	9.857172615
DKFZP586I1420	5.44311725	5.644235173
MTURN	8.19600554	7.865566043
SRRM3	6.26063775	5.35379815
RSBN1L	8.433820285	8.309857348
KIAA1324L	7.050350533	6.34253603
LRWD1	7.292713618	7.889027215
FAM185A	5.70160939	5.95941891
NAPEPLD	7.2721729	6.77590383
ATXN7L1	7.547265623	7.274073353
BEND7	6.99937555	7.05819836
LNX2	8.150933985	8.222057508
KCTD20	10.69724777	11.26826264
ZSCAN23	3.649750138	2.93408035
TOB2P1	4.365954403	4.44522371
RPL23P8	8.049142435	7.951437625
NYAP1	3.2549016	3.34997689
ZNRF2	7.292739423	7.33906488
CNPY4	6.721022458	6.349496488
CNOT6L	9.355285953	8.953298143
CDC26	7.899169753	7.97834183
RNASEH1	8.105026093	7.97998604
AFG1L	6.207610098	6.894249978
PELI3	7.139749438	7.089917135
POLR2J2	7.802721498	7.974278408
TMEM9	9.58570063	8.963941413
NEIL2	7.757006675	7.55680154
STXBP4	7.204492828	7.070602548
PSMD5-AS1	7.15945007	6.806543425
PRR14L	9.027972463	8.768276768
EPHX4	4.764174568	5.739303625
RICTOR	9.719270058	10.10880815
IPMK	7.964410403	8.581994715
ZBTB38	11.05759514	10.79367923
SLC25A30	8.141242068	8.292401563
LCLAT1	8.35337174	8.70869731
GPATCH11	8.32608208	8.605658073
ZNF620	4.919459005	5.190972028
ANKRD18A	5.04568441	4.946570685
MMS22L	8.010882988	8.585240518
WASHC2C	9.275305418	9.348559275
WDR27	5.50855368	5.269358383
CERS6	9.587397375	9.268253698
MSRB3	10.38812742	9.30842425
ZDHHC20	10.58668809	10.05980525
YTHDF3	10.76733911	10.33116614
RALGAPA1	8.557578838	8.361510173
KCTD13	6.559903755	6.942335788
ETFBKMT	4.240517153	3.826512075
METAP1D	6.634845168	7.179196703
UBN2	7.91034878	7.893873378
BRWD3	8.673013355	8.718068913
EHBP1L1	10.26972348	10.42621572
NIFK-AS1	5.606217415	4.789591735
FBXO33	7.83099548	8.008549005
RNF169	9.101818858	9.0050346
LCORL	8.1989903	8.111404445
ZDHHC24	8.173231123	7.752174835
MCM9	7.661525495	7.231755423
PROSER2	7.924094745	9.405817605
SLC41A1	10.71101024	10.32538581
LPCAT4	8.22958817	8.48924915
NUDT8	4.357791288	4.358166063
C8orf46	3.280540455	3.465392228
TMEM256	7.972631403	8.470482173
ZDHHC23	5.918228038	5.361656178
LINC00957	3.021576188	2.749003358
TMEM86B	4.90208925	5.438719115
CBARP	4.115077465	3.955185475
CASC2	4.722925858	4.763723148
TMCO4	7.68609542	7.654764168
MCOLN2	3.444989823	4.119226488
LRRC57	7.29411183	7.255564598
MBLAC1	4.270159968	3.999356665
TCP11L2	7.711099923	6.745207223
ZNF718	7.145625908	7.137661018
RNF144B	7.27544875	8.049557603
TOLLIP-AS1	3.082713528	2.686222795
ELMOD2	9.543322725	9.096348885
TCTEX1D2	5.927934703	5.70809541
INAFM1	5.597245278	5.511253628
SDHAP1	7.23357951	6.86959342
CNEP1R1	7.798143818	7.428515018
PAN3	9.082111188	8.953178278
ZNF549	7.203850448	6.792941473
NUDT14	5.962252638	6.44192174
NATD1	7.814199828	7.245129128
LMNTD2	4.472248355	4.057593703
GK5	9.127139518	7.877481415
EML3	9.408612788	8.716589605
MFSD8	7.843934238	7.606150955
LYSMD2	6.512681083	6.37726855
CXorf23	7.966163175	7.49870287
MAMDC2	4.315396288	4.927824443
SERINC5	7.99445078	7.866394075
FRMD3	7.63971685	8.502766153
RNF214	8.554494818	8.656223793
NEGR1	9.58739709	6.918637045
SHPRH	8.02322822	7.574893038
CCDC96	4.49146305	4.553769378
SNX33	9.139427723	8.61499111
LOC257396	5.484430458	6.38445176
TAB3	9.616923123	9.61943904
FAM133B	7.493023165	7.119369525
SVIP	7.335068505	8.317657273
ALS2CL	7.331350425	6.59122908
HSPA12A	6.996370208	6.894854218
SGMS1	8.730009358	9.327135133
NALCN	10.39650585	7.714415
ASPM	10.12177122	10.57025528
BOD1L1	10.4830995	10.21732091
TAS2R20	3.68818182	3.281960483
CYP4X1	4.851128648	4.225916693
NSUN5P2	6.517476605	6.51034474
MAGI3	8.86269554	8.33389132
TIPRL	10.37478792	10.10546526
STEAP2	5.313597503	6.831857415
NPHP4	7.112964928	6.907947773
LINC00094	8.795061723	8.36250875
NAP1L5	5.46673667	5.275656903
PIPSL	7.915845155	7.667262623
ADGRF1	5.54661666	4.710798063
PGBD2	6.08667614	5.50189866
PGBD3	5.950374388	5.959994073
ATP5L2	3.174236965	3.362655838
SELENOH	8.231028398	8.474617863
IGBP1P1	3.483608735	3.19015674
POC1B	8.105672735	8.730546255
ZNF311	4.74018362	5.37146095
STK32C	6.969464208	8.026841438
BLOC1S2	8.488454958	8.288621503
PDCD4-AS1	3.397411475	3.463361163
ZMIZ1-AS1	5.374906395	4.903349725
KRT8P41	1.696170013	1.750851198
SBF2-AS1	6.060828278	6.553742313
CSNK2A3	8.43499452	8.48283176
H19	6.89708378	5.334052815
SLC25A45	5.594413455	5.285127513
NEAT1	10.95381166	10.9023987
BCL9L	11.57975207	11.75075342
CCDC153	1.626703093	1.6693787
MIR4697HG	4.90371145	3.815500623
PGM2L1	7.893495135	6.927716958
KCTD21	8.032926115	7.582977908
TMEM80	6.33808017	6.14827696
CCDC88B	4.128206245	4.032723973
TTC9C	7.893768145	8.425043523
RCOR2	2.77212379	2.360375548
HARBI1	5.12257024	5.468854218
LINC00294	7.82746039	7.115451428
C1RL-AS1	5.072806045	4.187458428
CD163L1	4.852636555	6.90411901
LOC283335	3.085199008	3.162303783
ZNF740	8.906215198	8.593802338
RPL13P5	3.531228045	3.552446115
RASSF3	9.41914612	9.73184931
ANKRD52	10.69023513	10.58591823
SPRYD4	6.51858884	6.569186223
LINC01465	3.336687415	2.835057995
GAS2L3	7.6695793	8.590049703
HECTD4	8.88081055	8.83978454
